time;Flex6;GyroY;angle;filteredAngle
112114;663;-0.03;11.70;15.38
112150;666;2.28;14.40;15.07
112186;668;2.89;16.20;15.24
112222;668;5.27;16.20;15.53
112257;668;4.05;16.20;15.79
112292;668;3.63;16.20;15.98
112328;668;4.24;16.20;16.16
112364;668;1.37;16.20;16.20
112400;668;1.65;16.20;16.18
112436;668;3.82;16.20;16.23
112472;668;2.61;16.20;16.26
112507;667;4.13;15.30;16.15
112543;669;3.12;17.10;16.40
112579;668;4.74;16.20;16.49
112615;668;2.52;16.20;16.50
112651;668;3.52;16.20;16.51
112687;668;2.18;16.20;16.46
112722;667;2.72;15.30;16.23
112758;668;3.26;16.20;16.23
112794;668;3.87;16.20;16.28
112830;666;3.92;14.40;15.96
112866;668;3.46;16.20;16.04
112902;665;2.22;13.50;15.50
112937;668;1.34;16.20;15.53
112973;667;2.67;15.30;15.41
113009;668;3.64;16.20;15.54
113045;667;2.17;15.30;15.45
113081;668;4.11;16.20;15.61
113117;665;2.15;13.50;15.15
113153;667;2.11;15.30;15.10
113187;667;3.34;15.30;15.10
113223;668;2.82;16.20;15.28
113259;667;4.09;15.30;15.31
113295;666;3.24;14.40;15.14
113331;666;3.06;14.40;14.98
113367;669;2.55;17.10;15.37
113402;668;2.54;16.20;15.51
113438;668;1.92;16.20;15.60
113474;660;3.71;9.00;14.27
113510;667;4.60;15.30;14.46
113546;668;3.89;16.20;14.82
113582;665;2.10;13.50;14.52
113617;668;3.00;16.20;14.81
113653;668;2.43;16.20;15.05
113689;668;3.17;16.20;15.27
113725;664;2.51;12.60;14.71
113761;668;2.95;16.20;14.97
113797;667;3.34;15.30;15.04
113832;666;1.87;14.40;14.86
113868;668;3.66;16.20;15.12
113904;667;3.08;15.30;15.17
113940;667;2.48;15.30;15.19
113976;668;2.87;16.20;15.39
114012;668;0.12;16.20;15.45
114046;668;2.44;16.20;15.55
114082;666;1.92;14.40;15.27
114118;668;3.21;16.20;15.45
114154;667;2.60;15.30;15.43
114190;668;4.30;16.20;15.66
114226;662;4.30;10.80;14.78
114262;668;3.85;16.20;15.11
114297;668;4.43;16.20;15.42
114333;665;3.21;13.50;15.09
114369;667;4.26;15.30;15.19
114405;667;3.03;15.30;15.24
114441;667;2.51;15.30;15.24
114477;668;2.89;16.20;15.42
114512;668;3.45;16.20;15.60
114548;667;2.35;15.30;15.54
114584;665;-0.17;13.50;14.99
114620;668;-0.44;16.20;15.01
114656;666;-0.53;14.40;14.64
114692;667;3.24;15.30;14.66
114727;668;4.55;16.20;15.00
114763;668;4.97;16.20;15.36
114799;668;4.18;16.20;15.67
114835;668;4.09;16.20;15.92
114871;668;2.60;16.20;16.06
114907;668;2.28;16.20;16.13
114942;667;1.00;15.30;15.92
114977;668;1.67;16.20;15.92
115013;667;1.68;15.30;15.74
115049;668;3.15;16.20;15.83
115085;668;4.43;16.20;15.99
115121;667;5.82;15.30;16.03
115156;668;1.89;16.20;16.13
115192;666;2.28;14.40;15.79
115228;668;2.22;16.20;15.85
115264;666;2.97;14.40;15.55
115300;668;5.29;16.20;15.77
115336;666;4.56;14.40;15.61
115372;668;4.22;16.20;15.82
115407;668;3.21;16.20;15.96
115443;668;4.08;16.20;16.09
115479;668;5.47;16.20;16.25
115515;667;7.15;15.30;16.30
115551;668;4.59;16.20;16.45
115587;668;-0.40;16.20;16.34
115622;667;-1.44;15.30;15.90
115658;663;-2.04;11.70;14.71
115694;668;2.28;16.20;14.75
115730;668;6.40;16.20;15.05
115766;668;4.68;16.20;15.36
115802;667;2.44;15.30;15.36
115836;667;1.28;15.30;15.28
115872;668;-0.03;16.20;15.30
115908;666;0.71;14.40;14.95
115944;668;2.01;16.20;15.07
115980;668;1.76;16.20;15.20
116016;667;1.52;15.30;15.13
116051;668;3.18;16.20;15.33
116087;668;2.51;16.20;15.51
116123;668;3.98;16.20;15.72
116159;668;3.85;16.20;15.92
116195;666;3.48;14.40;15.71
116231;668;4.01;16.20;15.90
116267;667;4.63;15.30;15.92
116302;668;4.69;16.20;16.12
116338;663;3.82;11.70;15.34
116374;668;2.85;16.20;15.52
116410;669;2.20;17.10;15.81
116446;669;4.61;17.10;16.15
116482;670;0.36;18.00;16.48
116517;668;-0.27;16.20;16.30
116553;670;0.97;18.00;16.53
116589;669;5.69;17.10;16.75
116625;669;4.60;17.10;16.98
116661;669;5.31;17.10;17.21
116696;669;3.41;17.10;17.34
116731;669;3.18;17.10;17.41
116767;663;1.78;11.70;16.27
116803;669;3.31;17.10;16.41
116839;669;2.11;17.10;16.52
116875;669;-1.82;17.10;16.44
116911;669;-7.85;17.10;16.05
116946;669;-7.44;17.10;15.62
116982;669;3.18;17.10;15.65
117018;668;2.89;16.20;15.69
117054;670;3.12;18.00;16.18
117090;665;5.05;13.50;15.81
117126;667;4.44;15.30;15.87
117161;669;5.78;17.10;16.34
117197;669;4.19;17.10;16.71
117233;670;3.28;18.00;17.14
117269;669;2.82;17.10;17.27
117305;670;2.76;18.00;17.52
117341;665;2.14;13.50;16.78
117377;670;0.80;18.00;16.97
117412;665;2.78;13.50;16.27
117448;669;4.44;17.10;16.49
117484;670;3.15;18.00;16.86
117520;670;4.00;18.00;17.21
117556;670;2.97;18.00;17.47
117592;670;1.03;18.00;17.60
117626;670;0.87;18.00;17.65
117662;669;2.40;17.10;17.54
117698;670;2.76;18.00;17.67
117734;669;2.81;17.10;17.61
117770;670;3.92;18.00;17.79
117806;670;5.70;18.00;18.04
117841;669;5.62;17.10;18.10
117877;670;4.41;18.00;18.28
117913;669;3.88;17.10;18.21
117949;670;4.06;18.00;18.30
117985;670;4.38;18.00;18.38
118021;669;4.21;17.10;18.25
118056;669;3.68;17.10;18.11
118092;670;3.60;18.00;18.15
118128;670;4.66;18.00;18.22
118164;669;2.63;17.10;18.02
118200;670;3.18;18.00;18.02
118236;670;3.61;18.00;18.04
118272;670;1.85;18.00;17.99
118307;670;3.23;18.00;17.97
118343;667;4.25;15.30;17.46
118379;669;2.49;17.10;17.34
118415;669;-2.35;17.10;17.02
118451;669;0.50;17.10;16.78
118487;667;-2.43;15.30;16.11
118522;668;-0.31;16.20;15.78
118558;670;-0.39;18.00;15.91
118593;669;4.10;17.10;16.05
118629;670;4.43;18.00;16.47
118665;670;0.29;18.00;16.72
118701;668;3.31;16.20;16.62
118736;670;1.82;18.00;16.88
118772;669;2.55;17.10;16.93
118808;670;2.67;18.00;17.17
118844;668;8.05;16.20;17.23
118880;667;13.63;15.30;17.40
118916;669;10.66;17.10;17.93
118951;669;7.08;17.10;18.20
118987;669;-5.45;17.10;17.84
119023;669;-7.01;17.10;17.19
119059;668;-10.02;16.20;16.20
119095;669;-3.98;17.10;15.69
119131;669;-8.76;17.10;15.18
119166;668;-4.70;16.20;14.72
119202;668;-4.94;16.20;14.42
119238;669;-6.88;17.10;14.33
119274;665;-9.19;13.50;13.44
119310;668;-6.82;16.20;13.31
119346;668;-3.98;16.20;13.39
119382;668;-6.93;16.20;13.45
119417;668;-4.05;16.20;13.62
119453;669;-4.40;17.10;14.02
119489;669;0.16;17.10;14.57
119525;668;-0.99;16.20;14.92
119561;669;0.82;17.10;15.50
119597;668;-2.26;16.20;15.71
119631;668;3.53;16.20;16.08
119667;668;6.94;16.20;16.61
119703;667;3.45;15.30;16.81
119739;668;4.57;16.20;17.15
119775;668;0.02;16.20;17.25
119811;667;1.72;15.30;17.10
119846;668;1.37;16.20;17.12
119882;668;2.84;16.20;17.17
119918;669;5.14;17.10;17.50
119954;668;6.72;16.20;17.70
119990;668;6.32;16.20;17.88
120026;668;3.71;16.20;17.91
120061;668;2.13;16.20;17.80
120097;668;3.13;16.20;17.68
120133;669;1.72;17.10;17.68
120169;669;2.67;17.10;17.68
120205;668;3.59;16.20;17.54
120241;669;3.14;17.10;17.59
120276;667;4.38;15.30;17.31
120312;669;2.84;17.10;17.38
120348;669;3.92;17.10;17.46
120384;667;1.72;15.30;17.08
120420;669;1.52;17.10;17.07
120456;669;3.53;17.10;17.12
120492;669;3.34;17.10;17.19
120526;661;5.21;9.90;15.86
120562;667;2.81;15.30;15.74
120598;668;4.19;16.20;15.86
120634;669;3.11;17.10;16.12
120670;668;5.73;16.20;16.26
120706;669;5.02;17.10;16.57
120741;668;4.62;16.20;16.64
120777;663;4.67;11.70;15.76
120813;668;1.76;16.20;15.78
120849;668;2.24;16.20;15.78
120885;668;5.57;16.20;15.90
120921;669;-1.46;17.10;15.97
120956;668;-2.85;16.20;15.68
120992;669;1.04;17.10;15.72
121028;668;2.10;16.20;15.67
121064;668;3.63;16.20;15.74
121100;664;7.65;12.60;15.28
121136;667;5.76;15.30;15.44
121171;669;7.11;17.10;16.01
121207;668;6.12;16.20;16.29
121243;662;5.77;10.80;15.39
121279;669;4.78;17.10;15.83
121315;668;0.94;16.20;15.85
121351;668;1.50;16.20;15.80
121387;668;0.77;16.20;15.71
121422;668;1.93;16.20;15.66
121457;667;6.11;15.30;15.63
121493;668;6.21;16.20;15.87
121529;661;4.52;9.90;14.76
121565;668;3.89;16.20;15.03
121601;668;3.68;16.20;15.25
121636;667;4.50;15.30;15.29
121672;668;6.50;16.20;15.59
121708;667;5.48;15.30;15.66
121744;668;5.92;16.20;15.91
121780;665;5.79;13.50;15.57
121816;668;0.16;16.20;15.58
121851;669;2.87;17.10;15.79
121887;666;2.64;14.40;15.42
121923;668;4.89;16.20;15.55
121959;662;6.63;10.80;14.69
121995;668;5.81;16.20;15.05
122031;668;3.99;16.20;15.31
122066;668;4.34;16.20;15.51
122102;663;2.73;11.70;14.69
122138;666;2.02;14.40;14.46
122174;669;3.34;17.10;14.86
122210;667;4.30;15.30;14.91
122246;668;4.44;16.20;15.17
122281;668;3.38;16.20;15.36
122317;669;5.15;17.10;15.76
122352;667;2.59;15.30;15.67
122388;669;2.92;17.10;15.92
122424;668;4.68;16.20;16.02
122460;668;3.28;16.20;16.07
122496;668;4.59;16.20;16.15
122531;662;3.31;10.80;15.08
122567;666;3.55;14.40;14.87
122603;669;5.56;17.10;15.34
122639;668;1.49;16.20;15.44
122675;668;2.73;16.20;15.52
122711;668;0.06;16.20;15.48
122746;669;0.47;17.10;15.60
122782;669;0.69;17.10;15.72
122818;666;-1.72;14.40;15.17
122854;668;-0.69;16.20;15.08
122890;668;-1.51;16.20;14.99
122926;669;-0.04;17.10;15.16
122961;668;3.39;16.20;15.31
122997;667;2.04;15.30;15.28
123033;669;2.88;17.10;15.66
123069;668;1.34;16.20;15.76
123105;668;2.24;16.20;15.87
123141;667;4.22;15.30;15.86
123175;668;3.24;16.20;16.02
123211;669;3.03;17.10;16.34
123247;669;2.99;17.10;16.60
123283;668;3.79;16.20;16.66
123319;669;4.69;17.10;16.93
123355;669;2.44;17.10;17.08
123390;668;3.70;16.20;17.04
123426;665;3.30;13.50;16.43
123462;669;2.31;17.10;16.58
123498;666;4.55;14.40;16.23
123534;669;2.97;17.10;16.45
123570;669;4.37;17.10;16.68
123606;667;0.31;15.30;16.37
123641;669;1.35;17.10;16.43
123677;668;4.13;16.20;16.41
123713;669;4.74;17.10;16.65
123749;669;2.24;17.10;16.79
123785;668;2.37;16.20;16.69
123821;669;4.38;17.10;16.85
123856;669;3.12;17.10;16.97
123892;669;2.14;17.10;17.01
123928;668;2.21;16.20;16.85
123964;668;0.81;16.20;16.63
124000;663;3.47;11.70;15.61
124035;666;2.65;14.40;15.28
124070;668;2.78;16.20;15.39
124106;669;3.61;17.10;15.72
124142;669;2.02;17.10;15.96
124178;665;3.13;13.50;15.46
124214;669;1.63;17.10;15.70
124250;669;3.79;17.10;15.99
124285;669;3.82;17.10;16.27
124321;668;1.97;16.20;16.27
124357;664;3.06;12.60;15.53
124393;665;1.56;13.50;15.02
124429;669;-12.90;17.10;14.72
124465;669;-26.12;17.10;13.69
124500;669;-27.19;17.10;12.46
124536;668;-36.08;16.20;10.80
124572;669;-48.35;17.10;8.97
124608;668;-69.89;16.20;6.20
124644;670;-77.17;18.00;3.60
124680;671;-75.89;18.90;1.56
124716;674;-64.77;21.60;1.02
124751;674;-46.02;21.60;1.82
124787;674;-24.89;21.60;4.06
124823;674;-14.05;21.60;7.19
124859;674;-1.60;21.60;10.90
124895;674;23.08;21.60;15.49
124931;672;40.90;19.80;20.30
124966;673;36.90;20.70;24.83
125002;674;15.44;21.60;27.91
125038;674;7.73;21.60;29.61
125074;674;3.98;21.60;30.36
125110;674;-4.68;21.60;30.24
125146;674;-4.53;21.60;29.73
125181;669;5.28;17.10;28.55
125217;674;2.37;21.60;28.37
125253;674;8.62;21.60;28.40
125289;671;16.52;18.90;28.23
125325;674;24.44;21.60;29.05
125361;674;28.41;21.60;30.04
125396;674;27.43;21.60;30.86
125432;672;12.76;19.80;30.50
125468;674;4.56;21.60;29.82
125504;672;4.82;19.80;28.52
125540;675;-0.49;22.50;27.56
125576;668;-3.49;16.20;25.15
125612;672;-0.22;19.80;23.82
125647;675;-0.24;22.50;23.27
125683;674;0.69;21.60;22.70
125719;674;8.88;21.60;22.59
125755;674;9.58;21.60;22.70
125791;674;15.03;21.60;23.10
125827;673;13.30;20.70;23.29
125862;674;11.31;21.60;23.55
125898;675;8.27;22.50;23.77
125934;669;11.90;17.10;22.89
125970;673;9.70;20.70;22.78
126006;670;5.03;18.00;21.90
126041;672;4.25;19.80;21.37
126076;674;3.70;21.60;21.21
126112;670;2.91;18.00;20.29
126148;674;3.73;21.60;20.25
126184;674;1.78;21.60;20.18
126220;674;-2.84;21.60;19.92
126256;674;-2.39;21.60;19.64
126291;673;-2.31;20.70;19.23
126327;674;-0.22;21.60;19.17
126363;674;-7.01;21.60;18.92
126399;674;-3.11;21.60;18.80
126435;674;2.66;21.60;19.00
126471;674;13.29;21.60;19.76
126507;674;25.92;21.60;21.17
126542;674;21.90;21.60;22.53
126578;673;16.91;20.70;23.30
126614;674;23.73;21.60;24.28
126650;674;18.25;21.60;24.90
126686;674;37.74;21.60;26.07
126722;674;6.24;21.60;26.03
126757;673;7.72;20.70;25.33
126793;674;-2.98;21.60;24.27
126829;674;-6.17;21.60;22.94
126865;668;-11.16;16.20;20.36
126901;674;-6.50;21.60;19.32
126937;672;-4.05;19.80;18.29
126972;673;3.76;20.70;18.04
127008;673;11.95;20.70;18.41
127044;673;6.23;20.70;18.77
127080;674;3.74;21.60;19.17
127116;673;5.18;20.70;19.35
127152;674;5.47;21.60;19.71
127187;674;-1.79;21.60;19.75
127223;672;5.74;19.80;19.59
127259;673;-0.79;20.70;19.46
127295;665;-0.30;13.50;17.84
127331;673;0.99;20.70;17.94
127367;673;8.15;20.70;18.39
127403;673;1.54;20.70;18.67
127437;673;11.56;20.70;19.27
127473;674;4.80;21.60;19.85
127509;674;3.23;21.60;20.22
127545;673;2.69;20.70;20.27
127581;673;1.95;20.70;20.24
127617;673;4.54;20.70;20.29
127652;671;3.84;18.90;19.98
127688;673;6.05;20.70;20.17
127724;673;1.60;20.70;20.20
127760;673;1.50;20.70;20.15
127796;673;3.88;20.70;20.19
127832;673;-0.10;20.70;20.10
127867;669;4.15;17.10;19.40
127903;673;0.63;20.70;19.45
127939;673;0.89;20.70;19.49
127975;673;8.02;20.70;19.81
128011;674;6.60;21.60;20.34
128047;669;6.98;17.10;19.92
128082;673;6.18;20.70;20.25
128118;672;6.83;19.80;20.37
128154;674;4.95;21.60;20.76
128190;674;2.53;21.60;20.95
128226;673;-1.24;20.70;20.72
128262;674;4.76;21.60;20.84
128297;674;7.66;21.60;21.15
128332;672;9.37;19.80;21.19
128368;674;10.37;21.60;21.68
128404;673;10.25;20.70;21.95
128440;674;6.32;21.60;22.18
128476;673;6.79;20.70;22.13
128512;673;3.50;20.70;21.91
128547;674;6.87;21.60;21.96
128583;674;11.69;21.60;22.22
128619;672;12.43;19.80;22.19
128655;670;10.98;18.00;21.78
128691;673;6.41;20.70;21.75
128727;674;-1.28;21.60;21.50
128762;674;-3.22;21.60;21.03
128798;674;3.99;21.60;20.83
128834;673;2.09;20.70;20.51
128870;673;3.17;20.70;20.30
128906;673;5.74;20.70;20.26
128942;673;0.57;20.70;20.09
128977;673;1.60;20.70;19.94
129013;673;3.26;20.70;19.88
129049;673;-0.66;20.70;19.71
129085;674;3.73;21.60;19.89
129121;674;-8.40;21.60;19.63
129157;673;1.56;20.70;19.44
129192;673;-5.72;20.70;19.12
129228;666;-1.80;14.40;17.65
129264;673;-10.02;20.70;17.41
129300;671;-6.21;18.90;16.91
129336;674;-26.47;21.60;16.28
129372;674;-17.38;21.60;15.83
129408;669;-13.31;17.10;14.80
129443;673;-7.30;20.70;15.06
129479;671;-10.96;18.90;15.01
129515;673;5.47;20.70;16.05
129551;674;8.05;21.60;17.58
129587;673;14.44;20.70;19.14
129623;671;4.57;18.90;19.86
129658;673;16.58;20.70;21.16
129694;674;2.69;21.60;22.01
129730;673;13.30;20.70;22.73
129766;672;32.10;19.80;23.97
129802;672;52.31;19.80;26.15
129838;672;35.21;19.80;27.71
129873;672;10.63;19.80;27.78
129909;672;15.15;19.80;27.36
129945;672;42.79;19.80;27.87
129981;670;49.85;18.00;28.57
130017;672;55.95;19.80;29.95
130053;672;45.30;19.80;30.78
130088;671;15.36;18.90;29.80
130124;672;-8.63;19.80;27.43
130160;672;-27.05;19.80;23.89
130196;671;-66.54;18.90;18.50
130232;672;-78.78;19.80;12.76
130268;670;-68.27;18.00;7.58
130304;672;-59.29;19.80;4.21
130339;665;-45.69;13.50;1.16
130375;672;-19.07;19.80;1.62
130411;671;-68.94;18.90;0.78
130447;671;-169.85;18.90;-4.37
130483;672;-234.91;19.80;-12.95
130519;671;-207.08;18.90;-20.80
130554;670;-99.41;18.00;-22.86
130590;668;-74.21;16.20;-21.30
130626;669;-52.98;17.10;-17.02
130662;669;-46.98;17.10;-11.77
130698;669;-44.69;17.10;-6.45
130734;663;-27.96;11.70;-1.99
130769;669;-45.53;17.10;2.61
130805;668;-30.27;16.20;6.77
130841;670;-19.20;18.00;11.25
130877;669;-30.59;17.10;14.59
130913;667;-28.92;15.30;16.88
130949;670;-36.07;18.00;18.91
130984;670;-42.44;18.00;20.09
131020;669;-58.97;17.10;19.93
131056;668;-49.88;16.20;19.50
131092;667;-44.61;15.30;19.11
131128;668;-25.70;16.20;19.79
131164;667;-16.40;15.30;20.90
131200;667;-9.22;15.30;22.38
131235;668;-12.49;16.20;23.84
131271;665;-24.86;13.50;23.92
131307;668;-16.40;16.20;24.50
131343;668;-7.97;16.20;25.26
131379;668;-4.66;16.20;26.07
131415;666;6.05;14.40;26.80
131450;668;7.96;16.20;27.93
131486;668;0.27;16.20;28.53
131522;669;4.37;17.10;29.11
131558;668;1.24;16.20;29.13
131594;668;0.89;16.20;28.89
131630;668;-26.76;16.20;27.38
131665;667;-22.07;15.30;25.44
131701;668;-11.05;16.20;24.21
131737;668;-12.92;16.20;23.19
131773;668;8.46;16.20;23.19
131809;669;23.66;17.10;24.34
131845;668;4.18;16.20;24.71
131880;667;5.47;15.30;24.60
131916;668;0.42;16.20;24.30
131951;666;2.48;14.40;23.54
131987;667;2.35;15.30;22.96
132023;665;2.19;13.50;22.01
132059;667;2.38;15.30;21.49
132094;667;-3.80;15.30;20.75
132130;666;1.66;14.40;20.00
132166;666;0.64;14.40;19.34
132202;666;2.37;14.40;18.82
132238;666;4.40;14.40;18.46
132274;666;4.91;14.40;18.21
132310;666;0.36;14.40;17.81
132345;666;3.30;14.40;17.49
132381;666;1.65;14.40;17.15
132417;663;2.26;11.70;16.29
132453;664;-4.27;12.60;15.46
132489;665;0.89;13.50;15.02
132525;666;1.57;14.40;14.91
132560;666;6.42;14.40;15.05
132596;666;1.63;14.40;15.08
132632;665;2.24;13.50;14.90
132668;666;3.27;14.40;14.95
132704;663;5.27;11.70;14.53
132740;666;4.73;14.40;14.72
132775;666;1.18;14.40;14.75
132810;666;5.42;14.40;14.87
132846;659;2.60;8.10;13.61
132882;665;3.76;13.50;13.63
132918;665;-4.47;13.50;13.34
132954;666;8.39;14.40;13.65
132989;666;17.54;14.40;14.47
133025;664;0.61;12.60;14.35
133061;666;2.10;14.40;14.43
133097;659;-0.19;8.10;13.04
133133;665;3.30;13.50;13.01
133169;665;2.28;13.50;13.00
133204;665;1.78;13.50;12.98
133240;665;2.28;13.50;12.98
133276;665;11.88;13.50;13.39
133312;665;-1.43;13.50;13.37
133348;665;1.66;13.50;13.31
133384;665;10.27;13.50;13.58
133420;666;0.27;14.40;13.75
133455;666;0.07;14.40;13.76
133491;665;4.90;13.50;13.72
133527;666;2.98;14.40;13.86
133563;666;3.11;14.40;13.98
133599;665;0.06;13.50;13.78
133635;665;2.11;13.50;13.63
133670;664;8.47;12.60;13.59
133706;665;1.18;13.50;13.56
133742;666;-2.40;14.40;13.50
133778;665;7.23;13.50;13.56
133813;666;0.98;14.40;13.68
133849;666;-1.68;14.40;13.62
133884;665;7.27;13.50;13.68
133920;665;3.67;13.50;13.72
133956;664;-0.18;12.60;13.41
133992;666;1.01;14.40;13.47
134028;665;3.34;13.50;13.44
134064;666;5.18;14.40;13.72
134099;666;2.53;14.40;13.90
134135;664;2.29;12.60;13.64
134171;666;3.73;14.40;13.83
134207;664;1.31;12.60;13.54
134243;666;1.98;14.40;13.65
134279;664;5.38;12.60;13.52
134315;665;3.56;13.50;13.57
134350;666;3.41;14.40;13.79
134386;665;0.42;13.50;13.66
134422;666;1.12;14.40;13.71
134458;666;4.37;14.40;13.87
134494;666;4.03;14.40;14.05
134530;666;1.73;14.40;14.13
134565;666;3.21;14.40;14.22
134601;665;-0.32;13.50;13.98
134637;666;4.25;14.40;14.08
134673;665;2.39;13.50;13.97
134708;663;2.66;11.70;13.51
134744;666;3.39;14.40;13.69
134779;661;2.39;9.90;12.90
134815;666;2.69;14.40;13.14
134851;665;3.29;13.50;13.20
134887;664;2.53;12.60;13.06
134923;666;6.31;14.40;13.44
134959;665;2.43;13.50;13.50
134994;665;0.95;13.50;13.44
135030;665;5.69;13.50;13.53
135066;665;5.34;13.50;13.66
135102;666;3.99;14.40;13.92
135138;665;1.05;13.50;13.82
135174;666;4.34;14.40;13.98
135209;665;5.31;13.50;14.01
135245;665;4.02;13.50;14.00
135281;665;1.55;13.50;13.88
135317;664;2.46;12.60;13.57
135353;657;4.91;6.30;12.12
135389;665;4.75;13.50;12.36
135425;665;5.18;13.50;12.63
135460;658;3.31;7.20;11.52
135496;666;3.37;14.40;12.00
135532;666;6.32;14.40;12.55
135567;665;5.06;13.50;12.83
135603;666;5.49;14.40;13.27
135639;666;2.62;14.40;13.53
135674;663;3.85;11.70;13.19
135710;666;2.05;14.40;13.37
135746;666;3.23;14.40;13.54
135782;665;2.56;13.50;13.49
135818;665;2.92;13.50;13.44
135854;665;3.93;13.50;13.45
135889;666;3.30;14.40;13.64
135925;665;3.23;13.50;13.62
135961;665;2.86;13.50;13.57
135997;666;1.27;14.40;13.65
136033;666;4.00;14.40;13.80
136069;665;1.42;13.50;13.67
136104;664;3.69;12.60;13.44
136140;666;4.21;14.40;13.66
136176;663;2.19;11.70;13.24
136212;666;4.57;14.40;13.50
136248;666;3.21;14.40;13.70
136284;666;2.60;14.40;13.84
136320;665;4.49;13.50;13.83
136355;665;4.73;13.50;13.86
136391;666;3.64;14.40;14.03
136427;667;3.92;15.30;14.36
136462;666;1.12;14.40;14.34
136498;666;3.58;14.40;14.37
136534;666;4.86;14.40;14.46
136569;666;5.02;14.40;14.58
136605;666;2.40;14.40;14.58
136641;666;2.85;14.40;14.55
136677;666;4.45;14.40;14.58
136713;666;2.53;14.40;14.55
136749;665;3.68;13.50;14.37
136784;666;3.50;14.40;14.39
136820;666;2.18;14.40;14.35
136856;664;1.85;12.60;13.92
136892;666;4.40;14.40;14.01
136928;665;3.39;13.50;13.90
136964;666;2.77;14.40;13.97
136999;661;2.73;9.90;13.10
137035;665;3.58;13.50;13.11
137071;667;5.74;15.30;13.60
137107;664;2.73;12.60;13.41
137143;666;1.84;14.40;13.53
137179;664;2.95;12.60;13.28
137214;666;3.09;14.40;13.45
137250;666;6.50;14.40;13.75
137286;664;2.80;12.60;13.55
137321;666;2.00;14.40;13.66
137357;661;2.93;9.90;12.85
137393;666;7.09;14.40;13.24
137428;666;4.71;14.40;13.57
137464;666;-2.54;14.40;13.54
137500;667;2.17;15.30;13.76
137536;666;4.50;14.40;13.89
137572;666;3.21;14.40;14.01
137608;666;5.21;14.40;14.19
137644;666;3.55;14.40;14.31
137679;660;3.98;9.00;13.30
137715;666;0.28;14.40;13.38
137751;666;3.50;14.40;13.52
137787;665;4.11;13.50;13.52
137823;666;2.60;14.40;13.67
137859;666;1.47;14.40;13.74
137894;665;2.21;13.50;13.62
137930;666;4.05;14.40;13.78
137966;666;4.26;14.40;13.97
138002;666;2.72;14.40;14.08
138038;665;1.31;13.50;13.91
138074;666;2.24;14.40;13.95
138109;659;2.15;8.10;12.70
138145;666;2.67;14.40;12.92
138181;667;3.05;15.30;13.34
138216;666;1.87;14.40;13.50
138252;667;5.31;15.30;13.95
138288;667;2.92;15.30;14.29
138323;667;2.13;15.30;14.52
138359;667;1.62;15.30;14.67
138395;665;3.51;13.50;14.48
138431;667;2.96;15.30;14.69
138467;665;4.11;13.50;14.54
138503;667;1.42;15.30;14.69
138539;666;1.98;14.40;14.61
138574;667;3.34;15.30;14.78
138610;666;3.18;14.40;14.75
138646;667;3.92;15.30;14.95
138682;667;3.69;15.30;15.12
138718;667;1.98;15.30;15.19
138754;667;4.45;15.30;15.32
138789;667;3.66;15.30;15.42
138825;667;4.25;15.30;15.53
138861;667;3.10;15.30;15.57
138897;667;3.04;15.30;15.58
138933;667;4.65;15.30;15.64
138969;667;2.56;15.30;15.63
139004;667;2.19;15.30;15.57
139040;667;3.37;15.30;15.54
139076;667;4.26;15.30;15.57
139111;667;3.90;15.30;15.59
139147;667;3.04;15.30;15.58
139183;667;3.24;15.30;15.56
139218;667;3.25;15.30;15.53
139254;667;4.53;15.30;15.56
139290;667;6.45;15.30;15.68
139326;668;3.90;16.20;15.91
139362;667;3.05;15.30;15.85
139398;668;3.46;16.20;15.96
139433;668;2.68;16.20;16.01
139469;665;3.60;13.50;15.53
139505;666;5.73;14.40;15.38
139541;668;5.54;16.20;15.66
139577;669;3.05;17.10;16.00
139613;668;2.95;16.20;16.06
139649;667;2.57;15.30;15.89
139684;669;3.02;17.10;16.11
139720;668;2.74;16.20;16.11
139756;667;3.32;15.30;15.94
139792;669;3.20;17.10;16.17
139828;668;1.67;16.20;16.12
139864;668;3.18;16.20;16.12
139899;669;3.24;17.10;16.31
139935;668;3.44;16.20;16.32
139970;668;3.91;16.20;16.35
140006;663;3.56;11.70;15.44
140042;667;1.92;15.30;15.32
140078;668;3.98;16.20;15.47
140113;668;3.10;16.20;15.59
140149;668;2.90;16.20;15.69
140185;664;2.64;12.60;15.03
140221;668;3.13;16.20;15.19
140257;669;1.69;17.10;15.48
140293;668;4.04;16.20;15.63
140328;668;4.78;16.20;15.82
140364;668;4.90;16.20;16.01
140400;667;4.31;15.30;15.97
140436;668;3.80;16.20;16.09
140472;668;3.58;16.20;16.16
140508;668;3.66;16.20;16.22
140544;669;6.85;17.10;16.57
140579;669;5.63;17.10;16.87
140615;669;3.57;17.10;17.04
140651;669;2.39;17.10;17.08
140687;665;3.60;13.50;16.39
140723;669;3.08;17.10;16.50
140759;669;2.86;17.10;16.59
140794;668;3.83;16.20;16.52
140829;669;4.95;17.10;16.70
140865;669;3.86;17.10;16.84
140901;669;3.44;17.10;16.93
140937;669;3.10;17.10;16.98
140973;669;3.44;17.10;17.02
141008;667;4.51;15.30;16.73
141044;667;5.54;15.30;16.53
141080;667;4.44;15.30;16.34
141116;669;2.92;17.10;16.48
141152;667;3.15;15.30;16.21
141188;669;4.14;17.10;16.37
